ort_id,Place,Name Variant,Diocese,Institution,Office,Column_num,Reference
10300829,Gräfenthal,Vallis comitis,Colon. dioc.,mon. Cist. ord.,abb. et conv.,232,
10300831,Grammastetten,Gremthartsteten,Patav. dioc.,par. eccl.,,352,
10300832,Gras,Grassa,Magunt. dioc.,capel.,,163,
10300833,Grath,Grate prope Loss,Leod. dioc.,par. eccl. bb. Marie et Johannis,,"169, 177",
10300835,Gratwein,Graedwein,Salzb. dioc.,par. eccl.,,339,
10300836,Grebming,Grebmik,Salzb. dioc.,par. eccl.,,352,
10300837,Greiffenstein,"Grifenstein, Greyffenst.",Wratisl. dioc.,,castrum,281,
10300838,Greifswald,Gripeswoldis,Camin. dioc.,par. eccl. s. Marie,,85,
10300838,Greifswald,Gripeswoldis,Camin. dioc.,(par.) eccl. s. Nicolai,,85,
10300838,Greifswald,Gripeswoldis,Camin. dioc.,(par.) eccl. s. Nicolai,prepos.,137,
10300840,Grenoble,Gratianopol.,,,dioc.,212,
10300842,Greussen,"Marcgruczen, Grussen., Gruszen.",Magunt. dioc.,,cap. b. Marie e. m.,"16, 175, 187",
10300843,Grevesmühlen,Greuesmolen,Razeb. dioc.,par. eccl.,,312,
10300844,Gries,,Salzb. dioc.,par. eccl.,,17,
10300845,"Gries, St. Maria in Au","prope Bolzam, Awgia",Trident. dioc.,par. eccl.,,"59, 170",
10300845,"Gries, St. Maria in Au","prope Bolzam, Awgia",Trident. dioc.,mon. o. s. A.,,"59, 138",
10300845,"Gries, St. Maria in Au","prope Bolzam, Awgia",Trident. dioc.,mon. o. s. A.,prepos.,"77, 138",
10300845,"Gries, St. Maria in Au","prope Bolzam, Awgia",Trident. dioc.,,castrum apud villam,59,
10300846,Grieskirchen,,Patav. dioc.,par. eccl.,,88,
10300850,Groden,Gruden.,Bremen. dioc.,par. eccl.,,216,
10300851,Grodzisko,,Poznan. dioc.,par. eccl.,,351,
10300852,Groenlo,"Gronlo, Gronllo",Monast. dioc.,par. eccl.,,"132, 198",
10300852,Groenlo,"Gronlo, Gronllo",Monast. dioc.,,opid.,106,
10300853,Groningen,Groninghen,Traiect. dioc.,par. eccl. s. Martini,,"149, 393",
10300854,Gross-Alsleben,Magnaalsleuen,Halberst. dioc.,par. eccl.,,89,
10300855,Gross-Behringen,Maiorberingen,Magunt. dioc.,par. eccl. s. Petri,,387,
,(Gross-) Enzersdorf,Maior Enczesdorff,Patav. dioc.,par. eccl.,,229,
10300857,Gross-Erich,Erich,Magunt. dioc.,par. eccl.,,99,
10300858,Gross-Königsdorf,Congestorp,Colon. dioc.,mon.,,80,
10300858,Gross-Königsdorf,Congestorp,Colon. dioc.,,villa,80,
10300859,Gross-Mohnau,Magnamana,Wratisl. dioc.,par. eccl. s. Andree,,270,
10300860,Grossenmohnra,Maiormanre,Magunt. dioc.,par. eccl.,,344,
10300861,Gross-Salze,Magnasalina,Magdeb. dioc.,capel. castri,,175,
10300863,Grünberg,Vrunebec,Magunt. dioc.,,preceptor. s. Antonii,355,
10300864,Grüningen,Grueningen,Const. dioc.,,villa,331,
10300865,Grünhofen,? Grunshouen,Frising. dioc.,par. eccl.,,"20, 238",
10300866,Grüssau,Grissaw,Wratisl. dioc.,mon. Cist. ord.,abb.,281,
10300868,Grzegorzew,"Grzegorzewo, Gyegoizewo",Gnezn. dioc.,par. eccl.,,"338, 339",
10300869,Grzendzin,Grenzen,Wratisl. dioc.,par. eccl.,,401,
10300870,Guben,Gubinen.,Misn. dioc.,capel. s. Spiritus e. m.,,48,
10300873,Gülzow,Gulczow,Camin. dioc.,,castrum,9,
10300874,Guntering,? Guntmaringen,August. dioc.,par. eccl.,,216,
10300875,Güntzburg,Guntzburg,August. dioc.,par. eccl. s. Martini,,392,
10300876,Günz,"Guncz, Guntz",August. dioc.,par. eccl.,,"84, 298",
10300877,Gurk,Gurcen.,,,ep. (el.),"80, 112",
10300878,Gurkfeld,Gurguelt,Aquil. dioc.,par. eccl. b. Marie Virg.,,170,
10300879,Güsten,Gusten.,Colon. dioc.,par. eccl.,,336,
10300882,Güstrow,Gustrowen.,Camin. dioc.,eccl.,prepos.,329,
10300882,Güstrow,Gustrowen.,Camin. dioc.,eccl.,can.,"91, 145",
10300882,Güstrow,Gustrowen.,Camin. dioc.,par. eccl.,,172,
10300882,Güstrow,Gustrow,Zwerin. dioc.,par. eccl.,,235,
10300882,Güstrow,Gustrowe,,dominus terre,,"60, 192",
10300883,Güttingen,Guttingen,Const. dioc.,par. eccl.,,331,
10300884,Guttstadt,Gutenstat,Warmien. dioc.,eccl. s. Saluatoris et Omniumsanctorum,can.,166,
10300888,Haag,Hag,Frising. dioc.,,baron.,125,
10300888,Haag,Hagha,Traiect. dioc.,par. eccl. s. Jacobi,,139,
10300888,Haag,Hagha,Traiect. dioc.,,fraternitas b. Marie Virg.,139,
10300889,Hadeln,"Hadelene, Haderia",Bremen. dioc.,,archidiacon.,"82, 95",
10300890,Hadmansdorff,Hadmansdorff,Herbi-pol. dioc.,par. eccl.,,"78, 311, 346",
10300894,Hagen,,Traiect. dioc.,ecc. (capel.) b. Marie,decan.,"62, 373",
10300894,Hagen,,Traiect. dioc.,ecc. (capel.) b. Marie,can.,131,
10300894,Hagen,,Traiect. dioc.,ecc. (capel.) b. Marie,capit.,"62, 373",
10300895,Hagenau,Haghenow,Argent. dioc.,mon. antiquum Prem. ord.,,139,
10300895,Hagenau,Haghenow,Argent. dioc.,,opid.,139,
10300896,Hagestein,Haghensteyn,Traiect. dioc.,eccl.,alt.,"43, 44",
10300898,Haibach,Haybach,Ratisp. dioc.,par. eccl. s. Laurentii,,93,
10300899,Haidelfing,Haydolffing,Ratisp. dioc.,par. eccl.,,161,
10300901,Haina,Hayna,Misn. dioc.,mon. s. Marie Magdalene o. s. A.,prepos.,211,
10300902,Haindorf,Haindorff,Patav. dioc.,par. eccl.,,260,
10300903,Halberstadt,Halberstaden.,,,ep. (el.),"39, 139, 204, 227, 269, 271",
10300903,Halberstadt,Halberstaden.,,eccl.,prepos.,"39, 120, 349, 387",
10300903,Halberstadt,Halberstaden.,,eccl.,decan.,21,
10300903,Halberstadt,Halberstaden.,,eccl.,scholast.,147,
10300903,Halberstadt,Halberstaden.,,eccl.,portenarius,295,
10300903,Halberstadt,Halberstaden.,,eccl.,dign.,"18, 105",
10300903,Halberstadt,Halberstaden.,,eccl.,can.,"18, 72, 105, 120, 130, 147, 193, 204, 274, 295, 387",
10300903,Halberstadt,Halberstaden.,,eccl.,capit.,"39, 139, 227, 269",
10300903,Halberstadt,Halberstaden.,,eccl.,vic.,"160, 197, 198, 226, 269, 395",
10300903,Halberstadt,Halberstaden.,,eccl. s. Bonifacii,prepos.,5,
10300903,Halberstadt,Halberstaden.,,eccl. s. Bonifacii,can.,"89, 225",
10300903,Halberstadt,Halberstaden.,,eccl. s. Bonifacii,vic.,89,
10300903,Halberstadt,Halberstaden.,,eccl. b. Marie,prepos.,227,
10300903,Halberstadt,Halberstaden.,,eccl. b. Marie,can.,"72, 217",
10300903,Halberstadt,Halberstaden.,,eccl. b. Marie,capit.,227,
10300903,Halberstadt,Halberstaden.,,eccl. b. Marie,vic.,"154, 395",
10300903,Halberstadt,Halberstaden.,,eccl. s. Pauli,can.,160,
10300903,Halberstadt,Halberstaden.,,,presb.,276,
10300903,Halberstadt,Halberstaden.,,,cler.,"197, 198, 226, 227, 343",
10300903,Halberstadt,Halberstaden.,,,domic.,322,
,Halicz,Halicien.,,,el.,"37, 281, 289",
,Halicz,Halicien.,,,dioc.,310,
10300906,Halle,Hallen.,Magdeb. dioc.,eccl. Nouioperis e. m.,prepos.,139,
10300906,Halle,Hallen.,Magdeb. dioc.,capel. s. Crucis in viridario,,140,
10300906,Halle,Hallen.,Magdeb. dioc.,,archidiacon.,139,
10300906,Halle,Hallen.,Magdeb. dioc.,,comes salinarii,138,
10300906,Halle,Hallen.,Magdeb. dioc.,,civit.,138,
10300907,Halle i. Br,,Minden. dioc.,par. eccl.,,148,
10300909,Hallein,Salina,Salzb. dioc.,par. eccl. s. Antonii,,238,
10300910,Hallermund,Halremunt,Hildesem. dioc.,capel. b. Marie in castro,,264,
10300910,Hallermund,Halremunt,Hildesem. dioc.,,com.,376,
10300911,Hallgarten,Heilgarten,Magunt. dioc.,par. eccl.,,373,
10300912,Hallstadt,Halstat,Bamberg. dioc.,par. eccl.,,228,
10300914,Haltingen,Haltingem,Const. dioc.,par. eccl.,,252,
10300915,Hamburg,Hamborgen.,Bremen. dioc.,eccl. s. Katherine,vic.,"72, 227",
10300915,Hamburg,Hamborgen.,Bremen. dioc.,eccl. b. Marie,prepos.,"19, 40, 83, 203, 207, 246, 247, 375, 389",
10300915,Hamburg,Hamborgen.,Bremen. dioc.,eccl. b. Marie,decan.,201,
10300915,Hamburg,Hamborgen.,Bremen. dioc.,eccl. b. Marie,scolast.,119,
10300915,Hamburg,Hamborgen.,Bremen. dioc.,eccl. b. Marie,can.,"183, 196, 201, 207, 256, 347, 390",
10300915,Hamburg,Hamborgen.,Bremen. dioc.,eccl. b. Marie,capit.,"40, 83, 201, 203, 246, 247, 375, 389",
10300915,Hamburg,Hamborgen.,Bremen. dioc.,eccl. b. Marie,vic.,"201, 207, 333, 345, 390",
10300915,Hamburg,Hamborgen.,Bremen. dioc.,eccl. s. Nicolai,vic.,333,
10300915,Hamburg,Hamborgen.,Bremen. dioc.,eccl. s. Petri,vic.,"175, 390",
10300915,Hamburg,Hamborgen.,Bremen. dioc.,,civit.,140,
10300916,Hameln,Hamelen.,Minden. dioc.,eccl. s. Bonifacii,prepos.,248,
10300916,Hameln,Hamelen.,Minden. dioc.,eccl. s. Bonifacii,can.,"56, 70, 174",
10300916,Hameln,Hamelen.,Minden. dioc.,eccl. s. Bonifacii,capit.,248,
10300916,Hameln,Hamelen.,Minden. dioc.,eccl. s. Bonifacii,vic.,193,
10300916,Hameln,Hamelen.,Minden. dioc.,capel. hosp. paup. s. Spiritus,,265,
10300917,Hamm,Hammonen.,Colon. dioc.,par. eccl.,,"104, 217",
10300919,Hanau,Hanow,Argent. dioc.,par. eccl.,,93,
10300919,Hanau,Haenow,Magunt. dioc.,,baron.,107,
10300921,Hannover,"Hanuorien., Hanoueren.",Minden. dioc.,par. eccl. ss. Jacobi et Georgii,,179,
10300921,Hannover,"Hanuorien., Hanoueren.",Minden. dioc.,,opid.,"222, 223",
10300923,Hardehausen,Herswideshusen,Padeb. dioc.,mon. Cist. ord.,monach.,206,
10300925,Harlebeke,Harlebecen.,Tornac. dioc.,eccl. s. Saluatoris,prepos.,16,
10300926,Harsefeld,"Hersfelde, Roselde, Rosseueld",Bremen. dioc.,mon. o. s. B.,,41,
10300926,Harsefeld,"Hersfelde, Roselde, Rosseueld",Bremen. dioc.,mon. o. s. B.,abb.,240,
10300926,Harsefeld,"Hersfelde, Roselde, Rosseueld",Bremen. dioc.,mon. o. s. B.,monach.,240,
10300927,Hartberg,Hartperg,Salzb. dioc.,,mons,324,
10300929,"Hasbengau, Hasbain",Hasuan.,Leod. dioc.,,archidiacon.,29,
10300930,Haselau,Hazelow,Bremen. dioc.,par. eccl.,,207,
10300931,Haselünne,Haselunne,Osnab. dioc.,par. eccl.,,"214, 253",
10300932,Haslach,"Haselacen., Hasselowe",Ar-gent. dioc.,eccl. s. Florentii (Florini),decan.,73,
10300932,Haslach,"Haselacen., Hasselowe",Ar-gent. dioc.,eccl. s. Florentii (Florini),celeraria,73,
10300932,Haslach,"Haselacen., Hasselowe",Ar-gent. dioc.,eccl. s. Florentii (Florini),can.,"73, 189, 215",
10300932,Haslach,"Haselacen., Hasselowe",Ar-gent. dioc.,eccl. s. Florentii (Florini),capit.,73,
10300933,Hasselburg,Asselburg,Halberst. dioc.,capel. b. Marie,,217,
10300934,Hasselt,,Leod. dioc.,par. eccl.,,135,
10300936,Hasungen,Hasunghen,Magunt. dioc.,mon. o. s. B.,abb.,342,
10300938,Hattenheim,,Magunt. dioc.,par. eccl.,,362,
10300940,Haus,,Salzb. dioc.,par. eccl.,,119,
10300941,Havelberg,,,,ep.,"118, 142, 299",
10300941,Havelberg,,,eccl. Prem. ord.,,142,
10300941,Havelberg,,,,prepos.,118,
10300941,Havelberg,,,,can.,118,
10300941,Havelberg,,,,capit.,142,
10300941,Havelberg,,,,alt.,118,
10300941,Havelberg,,,par. eccl.,,118,
10300941,Havelberg,,,,cler.,"247, 396",
10300942,Havixbeck,Haeukesbeke,Monast. dioc.,par. eccl.,,"100, 136",
10300947,Hebron,Ebronen.,,,ep.,80,
,s’Heerhendrikskinderen,Therheynrix- kinder,Traiect. dioc.,par. eccl.,,311,
10300951,Heesbeen,Haesbeen,Traiect. dioc.,capel. b. Marie super Aggere in parochia H.,,133,
10300953,Heideck,Haydeck,Eystet. dioc.,,baron.,213,
10300954,Heidelberg,Heydelberg,Wormat. dioc.,studium,,352,
10300954,Heidelberg,Heydelberg,Wormat. dioc.,,civit.,13,
10300955,Heilbronn,"Heylprun, Heelprunna Her.",bipol. dioc.,par. eccl.,,"208, 254",
10300957,Heilgenthal,Hilghendal,Verden. dioc.,mon. Prem. ord.,prep. et conv.,40,
10300958,Heiligenstadt,Heilgenstad.,Magunt. dioc.,eccl. s. Martini,prepos.,7,
10300958,Heiligenstadt,Heilgenstad.,Magunt. dioc.,eccl. s. Martini,can.,151,
10300960,Heilsbronn,"Heilsprun, Halsprunn, Fonssalutis",Eystet. dioc.,mon. Cist. ord.,abb.,"54, 55, 172, 295, 387",
10300960,Heilsbronn,"Heilsprun, Halsprunn, Fonssalutis",Eystet. dioc.,mon. Cist. ord.,prepos.,55,
10300960,Heilsbronn,"Heilsprun, Halsprunn, Fonssalutis",Eystet. dioc.,mon. Cist. ord.,camerar.,266,
10300960,Heilsbronn,"Heilsprun, Halsprunn, Fonssalutis",Eystet. dioc.,mon. Cist. ord.,conv.,"172, 295, 387",
10300961,Heimertingen,Haimertingen,Const. dioc.,par. eccl.,,9,
10300962,Heinrichau,Henrichow,Wratisl. dioc.,mon. Cist. ord.,abb.,282,
10300963,Heinsberg,Heynsbergen.,Leod. dioc.,eccl.,can.,"20, 210",
10300963,Heinsberg,Heynsbergen.,Leod. dioc.,,dominus,221,
10300964,Heisterkirch,Hesterkirch,Const. dioc.,par. eccl.,,"188, 261",
10300965,Heldburg,Helpurg,Herbipol. dioc.,par. eccl.,,132,
10300966,Helmeringhausen,Helmelinchusen,Padeb. dioc.,,obediencia,363,
10300967,Hemelum,Hemele,Traiect. dioc.,mon. s. Nicolai o. s. B.,prepos.,178,
10300967,Hemelum,Hemele,Traiect. dioc.,mon. s. Nicolai o. s. B.,monach.,177,
10300968,Hemmersbach,Hemersbach,Colon. dioc.,par. eccl.,,182,
10300969,Hemmingstedt,Hemmegstede,Bremen. dioc.,par. eccl.,,"203, 322",
10300970,Henneberg,Hennenberg,Herbipol. dioc.,,comes,154,
10300971,Hennegau,Hannonia,,,. com.,"31, 60, 114, 271, 279",
10300973,Hentern,Emptre,Trev. dioc.,par. eccl.,,258,
10300975,Herbertshausen,Herbericzhusen Fri.,sing. dioc.,par. eccl.,,92,
10300977,Herbitzheim,"Harbeysen, Herbotsen",Meten. dioc.,par. eccl.,,80,
10300977,Herbitzheim,"Harbeysen, Herbotsen",Meten. dioc.,mon. o. s. B.,abbat.,80,
10300978,Herbolzheim,Herwolczheim,Herbipol. dioc.,par. eccl.,,294,
10300979,Herbrechtingen,Herberchtingen,August. dioc.,mon. o. s. A.,,167,
10300980,Herchesheim,Hergesheim,Spiren. dioc.,par. eccl.,,195,
10300981,Herdern,prope Friburgum,Const. dioc.,par. eccl.,,389,
10300982,Herdwangen,Hedwangen,Const. dioc.,par. eccl.,,104,
10300984,Herford,Heruorden.,Padeb. dioc.,eccl. secul.,abbat.,"37, 51, 55, 177, 202, 400",
10300984,Herford,Heruorden.,Padeb. dioc.,eccl. secul.,capit.,"37, 55, 177, 400",
10300984,Herford,Heruorden.,Padeb. dioc.,eccl. ss. Johannis et Dionisii,,51,
10300984,Herford,Heruorden.,Padeb. dioc.,eccl. ss. Johannis et Dionisii,can.,220,
10300984,Herford,Heruorden.,Padeb. dioc.,eccl. ss. Johannis et Dionisii,vic.,"19, 44, 70",
10300984,Herford,Heruorden.,Padeb. dioc.,par. eccl. s. Johannis,,"51, 64",
10300984,Herford,Heruorden.,Padeb. dioc.,capel. b. Catherine Nouioperis,,"119, 205",
10300984,Herford,Heruorden.,Padeb. dioc.,capel. dom. Walderi,,217,
10300985,Hergensweiler,Harggerswiler,Const. dioc.,par. eccl.,,94,
10300987,Herischdorf,Heroldisdorf,Wratisl. dioc.,,bona,281,
10300989,Hermagor,de Sanctoermachore prope Gilam,Aquil. dioc.,par. eccl. s. Ermachore,,192,
10300990,Hermstedt,Hermstete,Magunt. dioc.,par. eccl.,,393,
10300992,Herrenalb,Alba,Spiren. dioc.,mon. Cist. ord.,abb.,90,
10300993,Herrieden,Herriden.,Eystet. dioc.,eccl. s. Viti,can.,"109, 189, 223",
10300994,Hersbruck,Herspruck,Bamberg. dioc.,par. eccl.,,93,
10300995,Hersfeld,,Magunt. dioc.,mon. o. s. B.,"abb., dec. et conv.",150,
10300998,Herten,,Colon. dioc.,par. eccl.,,319,
10300999,Herwen,,Traiect. dioc.,par. eccl.,,347,
10301001,Herzberg,Hertzeberg,Misp. dioc.,capel. Corporis Jesu Christi,,177,
10301001,Herzberg,Hertzeberg,Misp. dioc.,,civit.,329,
10301002,Herzogenbusch,Buscoducis,Leod. dioc.,eccl. s. Johannis,can.,11,
10301002,Herzogenbusch,Buscoducis,Leod. dioc.,par. eccl.,,347,
10301003,Hessen,Hassia,,,lantgr.,268,
10301006,Hieropolis,Jeropolitan.,,,ep.,27,
10301009,Hildesheim,Hildesem.,,,ep.,"18, 23, 56, 70, 131, 156, 157, 178, 200, 248, 264, 265, 269, 271, 355",
10301009,Hildesheim,Hildesem.,,eccl.,prepos.,"96, 131, 192",
10301009,Hildesheim,Hildesem.,,eccl.,thesaurar.,"18, 95, 141, 142",
10301009,Hildesheim,Hildesem.,,eccl.,dign.,"100, 158",
10301009,Hildesheim,Hildesem.,,eccl.,can.,"100, 130, 141, 142, 158, 264, 295, 349",
10301009,Hildesheim,Hildesem.,,eccl.,capit.,"18, 23, 56, 70, 95, 131, 154, 156, 178, 200, 248, 265, 269",
10301009,Hildesheim,Hildesem.,,eccl.,vic.,"23, 198, 248, 265, 269",
10301009,Hildesheim,Hildesem.,,eccl.,capel.,"44, 70",
10301009,Hildesheim,Hildesem.,,eccl. s. Andree,prepos.,105,
10301009,Hildesheim,Hildesem.,,eccl. s. Andree,decan.,264,
10301009,Hildesheim,Hildesem.,,eccl. s. Andree,can.,"156, 157, 178",
10301009,Hildesheim,Hildesem.,,eccl. s. Andree,alt.,144,
10301009,Hildesheim,Hildesem.,,eccl. s. Crucis,prepos.,"100, 265",
10301009,Hildesheim,Hildesem.,,eccl. s. Crucis,decan.,72,
10301009,Hildesheim,Hildesem.,,eccl. s. Crucis,can.,66,
10301009,Hildesheim,Hildesem.,,eccl. s. Crucis,capit.,"72, 178, 265",
10301009,Hildesheim,Hildesem.,,eccl. s. Crucis,vic.,266,
10301009,Hildesheim,Hildesem.,,eccl. s. Johannis e. m.,can.,131,
10301009,Hildesheim,Hildesem.,,eccl. b. Marie,can.,264,
10301009,Hildesheim,Hildesem.,,eccl. Montissanctimauritii e. m.,prepos.,266,
10301009,Hildesheim,Hildesem.,,eccl. Montissanctimauritii e. m.,scolast.,144,
10301009,Hildesheim,Hildesem.,,eccl. Montissanctimauritii e. m.,dign.,159,
10301009,Hildesheim,Hildesem.,,eccl. Montissanctimauritii e. m.,can.,"18, 144, 159, 200, 220, 250, 266",
10301009,Hildesheim,Hildesem.,,eccl. Montissanctimauritii e. m.,capit.,266,
10301009,Hildesheim,Hildesem.,,eccl. Montissanctimauritii e. m.,off.,18,
10301009,Hildesheim,Hildesem.,,capel. s. Anne in ambitu (cimiterio),,141,
10301009,Hildesheim,Hildesem.,,mon. s. Michaelis o. s. B.,abb.,40,
10301009,Hildesheim,Hildesem.,,,archidiacon.,"105, 178",
10301009,Hildesheim,Hildesem.,,,presb.,"156, 158",
10301009,Hildesheim,Hildesem.,,,cler.,"131, 144, 145, 155, 157, 195, 196, 200, 266, 349, 391",
10301009,Hildesheim,Hildesem.,,,subcollect.,265,
10301009,Hildesheim,Hildesem.,,,mil.,148,
10301011,Hillerse,Hildesse,Magunt. dioc.,par. eccl.,,67,
10301012,Hilvarenbeek,? Beben.,Leod. dioc.,eccl. s. Petri,alt.,237,
10301013,Himmelspforte,Portaceli,Const. dioc.,mon. Prem. ord.,,145,
10301014,Hippo,Yponen.,,,ep.,281,
10301015,Hirsau,Hirsaw,Spiren. dioc.,mon. o. s. B.,abb.,125,
10301016,Hirschberg,Hirsberg,Wratisl. dioc.,,districtus,281,
10301017,Hirschhorn,Hirshoren,Salzb. dioc.,par. eccl.,,128,
10301018,Höchheim,Hocheim,Herbipol. dioc.,capel. s. Martini,,175,
10301019,Hoeven,Hoeuen.,Colon. dioc.,,vic.,131,
10301020,Hofen,,Argent. dioc.,par. eccl.,,166,
10301021,Hofgeismar,"Gheismar, Geysmar.",Pa-deb. dioc.,eccl. b. Marie Veteris,prepos.,166,
10301021,Hofgeismar,"Gheismar, Geysmar.",Pa-deb. dioc.,eccl. b. Marie Veteris,administrator,166,
10301021,Hofgeismar,"Gheismar, Geysmar.",Pa-deb. dioc.,eccl. b. Marie Veteris,pleban.,166,
10301022,Hofheim,Houhem,Magunt. dioc.,par. eccl.,,16,
10301023,Höflein,"Hofflein, Heflein",Patav. dioc.,par. eccl. s. Margarete,,244,
10301024,Hohenburg,H. superior.,Argent. dioc.,mon. o. s. A.,abbat.,280,
10301024,Hohenburg,H. superior.,Argent. dioc.,mon. o. s. A.,custod.,280,
10301024,Hohenburg,H. superior.,Argent. dioc.,mon. o. s. A.,monial.,280,
10301024,Hohenburg,H. superior.,Argent. dioc.,mon. o. s. A.,benef. in eccl.,250,
10301025,Hohenstadt,Hohenstat,Bamberg. dioc.,eccl.,premissaria,87,
10301026,Holland,Holandia,,,com.,"31, 131, 271",
10301026,Holland,Holandia,,,miles,267,
10301027,Holstein,"Holczacia, Holsacia",Lubic. dioc.,,comes,"156, 190, 336",
10301028,Holzen,Holtzen,Frising. dioc.,par. eccl.,,245,
10301030,Holzweiler,Holtzwilre,Colon. dioc.,par. eccl.,,393,
10301032,Horn,,Const. dioc.,par. eccl. s. Johannis bapt.,,"101, 186",
10301033,Hornbach,"Hornbacen., Hornbacum, Hornebagh",Meten. dioc.,eccl. s. Fabiani,can.,"204, 314",
10301033,Hornbach,"Hornbacen., Hornbacum, Hornebagh",Meten. dioc.,mon. s. Pirmini o. s. B.,abb.,"122, 204, 292",
10301033,Hornbach,"Hornbacen., Hornbacum, Hornebagh",Meten. dioc.,mon. s. Pirmini o. s. B.,monach.,204,
10301033,Hornbach,"Hornbacen., Hornbacum, Hornebagh",Meten. dioc.,mon. s. Pirmini o. s. B.,conv.,"122, 204, 292",
10301034,Hornburg,Horneborghum,Halberst. dioc.,capel.,,143,
10301035,Hosskirch,Hosskilch,Const. dioc.,par. eccl.,,97,
10301036,Hottorf,Hotorff,Colon. dioc.,capel.,,121,
10301037,Hougaerde,Hugardien.,Leod. dioc.,eccl. s. Gorgoni,can.,131,
10301039,Höxter,Huxarien.,Padeb. dioc.,eccl. s. Petri,can.,"148, 178, 240, 343",
10301039,Höxter,Huxarien.,Padeb. dioc.,eccl. s. Petri,vic.,240,
10301039,Höxter,Huxarien.,Padeb. dioc.,par. eccl. s. Kilians,,93,
10301040,Hoya,,,,comes,"15, 112, 160",
10301042,Hude,,Bremen. dioc.,mon. Cist. ord.,abb. resp. monach.,327,
10301044,Hulst,,Traiect. dioc.,par. eccl.,,304,
10301045,Hunderdorf,Hunderdorff,Ratisp. dioc.,par. eccl. s. Nicolai,,234,
10301046,Hünfeld,Hunfeld,Herbipol. dioc.,,locus,158,
10301048,Hüttlingen,Hutlingen,August. dioc.,par. eccl.,,244,
10301050,Huy,Hoyen.,Leod. dioc.,eccl. b. Marie,can.,"11, 13, 127, 128, 325",
10301051,Jagdberg,Jagberg,Curien. dioc.,par. eccl.,,388,
10301052,Jauer,Jawraw,Wratisl. dioc.,par. eccl.,,85,
10301055,Jechaburg,Jecheburg,Magunt. dioc.,eccl. s. Petri,can.,99,
10301057,Jeinsen,"Gensen, Geynsen",Minden. dioc.,par. eccl.,,"57, 124",
10301058,Jena,"Jhene, Maior Jene",Magunt. dioc.,par. eccl. s. Michaelis,,"53, 143",
10301058,Jena,"Jhene, Maior Jene",Magunt. dioc.,dom. ord. Montecarmel.,,332,
10301060,Jesendorf,Jesendorp,Zwerin. dioc.,eccl.,vic.,172,
10301062,Ilfeld,Ilueld,Magunt. dioc.,mon. Prem. ord.,,186,
10301063,Illergau,Ylergoye,Const. dioc.,,archidiacon.,233,
10301064,Ill-Wickersheim,Illewickersheim,Argent. dioc.,capel. s. Oswaldi,,139,
10301066,Immenhausen,Ymmenhusen,Magunt. dioc.,par. eccl.,,230,
10301067,Immenstaad,"Imenstad, Ymestat",Const. dioc.,"par. eccl. (capel.) b. Marie Virg., s. Jodoci et Omniumsanctorum",,"187, 234",
10301067,Immenstaad,"Imenstad, Ymestat",Const. dioc.,,civit.,187,
10301068,Incourt,Aycurien.,Leod. dioc.,eccl. s. Petri,decan.,203,
10301076,Ingeleben,Jegheleue,Verden. dioc.,par. eccl. b. Marie,,122,
10301077,Ingelheimerhausen,Ingelheimershusen,Magunt. dioc.,mon. o. s. A.,vic. in eccl.,318,
10301079,Inn,Enus,,,flumen,302,
10301080,Innichen,"Indicen., Inticen.",Brixin. dioc.,eccl. s. Candidi,prepos.,170,
10301080,Innichen,"Indicen., Inticen.",Brixin. dioc.,eccl. s. Candidi,can.,"129, 181, 279, 330, 354",
10301081,Innsbruck,Inspruck,Brixin. dioc.,capel. s. Marie et s. Dorothee,,188,
10301085,Jork,Jorke,Verden. dioc.,par. eccl.,,204,
10301086,Jouy sur Morin,Gaudiacum,Meten. dioc.,par. eccl.,,229,
10301087,Iphofen,Ippenhouen,Herbipol. dioc.,,archidiacon.,"7, 8",
10301088,Ips,Ibsa,Patav. dioc.,par. eccl.,,"331, 332",
10301089,Irschen,Vrs,Salzb. dioc.,par. eccl. s. Dionisii (s. Johannis),,354,
10301091,Isen,Ysen,Frising. dioc.,eccl. s. Zenonis,prepos.,"170, 298",
10301091,Isen,Ysen,Frising. dioc.,eccl. s. Zenonis,can.,262,
10301093,Isenburg,,,,baron.,346,
10301094,Isenheim,"Isenheym, Ysenhem",Basil. dioc.,dom. s. Antonii o. s. A.,preceptor.,219,
10301095,Isenhofen,,Patav. dioc.,par. eccl.,,188,
10301097,Iserloen,Iserenloen,Colon. dioc.,par. eccl.,,136,
10301099,Isny,Isnina,Const. dioc.,par. eccl. (s. Nicolai),,"181, 257",
10301099,Isny,Isnina,Const. dioc.,mon. o. s. B.,,"181, 257",
10301099,Isny,Isnina,Const. dioc.,mon. o. s. B.,abb. et conv.,330,
10301100,Isonzo,Ysontius,,,flumen,278,
10301101,Isselstein,"Iselsteyn, Yselsteyn",Traiect. dioc.,mon. Cist. ord.,monach.,179,
10301101,Isselstein,"Iselsteyn, Yselsteyn",Traiect. dioc.,,baron.,206,
10301102,Italien,Italia,,,,"51, 53, 61, 70, 113, 182, 218, 264, 285, 362",
10301103,Judenburg,,Salzb. dioc.,par. eccl.,,58,
10301104,Juditten,Judenkirche,Sambien. dioc.,par. eccl. b. Marie,,257,
10301105,Jugenheim,Gugenheym,Magunt. dioc.,par. eccl.,,230,
10301106,Jülich,Juliacen.,,,dux,"188, 235, 327",
